id,template_id,day_number,question_text,option_a,option_b,option_c,option_d,correct_option,explanation,difficulty_level,points,is_active,is_deleted,created_at,updated_at,created_by,updated_by
ef0ee1b0-d698-4572-aef5-df56fffc82b8,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q4: What type of collision conserves both momentum and kinetic energy?,Elastic,Inelastic,Perfect Inelastic,Plastic,A,Elastic collisions conserve both kinetic energy and linear momentum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8eed6c73-0639-424b-9e50-1fd033c76c4f,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q5: Work done by a centripetal force is always:,Zero,Positive,Negative,Infinite,A,"Force and displacement are perpendicular (theta = 90), so Work = F.d.cos(90) = 0.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d0567fd2-90ed-49ff-8ae9-e3b3984aacb3,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q6: The area under a velocity-time graph represents:,Displacement,Acceleration,Force,Impulse,A,Integral of v dt represents displacement.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9cfde680-9a94-4d48-9627-db78bdaaf014,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q7: The moment of inertia of a ring of mass M and radius R about its central axis is:,MR^2,1/2 MR^2,2/5 MR^2,3/2 MR^2,A,I = MR^2 for a thin circular ring about its axis.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f4246476-5490-44d1-836e-c3820bb23487,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q8: Escape velocity of a body from Earth's surface is approximately:,11.2 km/s,8.2 km/s,5.6 km/s,11.2 m/s,A,Ve = sqrt(2gRe) approx 11.2 km/s.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
285ab18b-975e-4431-ab21-98e320c38014,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,"Day 20 - Q9: According to Hooke's law, stress is proportional to:",Strain,Elastic limit,Force,Young's Modulus,A,Stress = E * Strain within elastic limits.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b8e343a7-2d51-4c50-b468-19ecbc731dec,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q10: Viscosity of a liquid generally _____ with temperature increase.,Decreases,Increases,Remains constant,First increases then decreases,A,Liquid viscosity decreases with higher temperature due to weaker cohesive forces.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9a8e5421-e72a-41bb-a162-22a07ecf3ffe,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q11: What is the SI unit of power?,Watt,Joule,Newton,Pascal,A,Power is work done per unit time. Unit is Watt (J/s).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
664c7fd5-093c-4247-adba-57ead5f71766,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q12: What is the acceleration due to gravity on Earth's surface?,9.8 m/s^2,8.9 m/s^2,10.5 m/s^2,7.6 m/s^2,A,Standard value of g is 9.8 m/s^2.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c6d6d91f-68a4-42be-b5ad-84dc98fc4612,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q13: A particle moves in a circle of radius r with constant speed v. What is its centripetal acceleration?,v^2/r,v/r,v^2 r,v r^2,A,Centripetal acceleration is given by a = v^2/r.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a17b4ef8-c027-430d-9168-958d706caaf3,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q14: What type of collision conserves both momentum and kinetic energy?,Elastic,Inelastic,Perfect Inelastic,Plastic,A,Elastic collisions conserve both kinetic energy and linear momentum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1b8eb4c6-b6cd-495b-b306-838c164307c5,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q15: Work done by a centripetal force is always:,Zero,Positive,Negative,Infinite,A,"Force and displacement are perpendicular (theta = 90), so Work = F.d.cos(90) = 0.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4c44f474-821d-4b05-bde1-daaae91c4221,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q16: The area under a velocity-time graph represents:,Displacement,Acceleration,Force,Impulse,A,Integral of v dt represents displacement.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
774454a0-5f91-418f-889b-0cad2e373e3f,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q17: The moment of inertia of a ring of mass M and radius R about its central axis is:,MR^2,1/2 MR^2,2/5 MR^2,3/2 MR^2,A,I = MR^2 for a thin circular ring about its axis.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
aeba24a8-82cc-4eb5-9f06-13302d0ea528,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q18: Escape velocity of a body from Earth's surface is approximately:,11.2 km/s,8.2 km/s,5.6 km/s,11.2 m/s,A,Ve = sqrt(2gRe) approx 11.2 km/s.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f2241e6f-c396-4dc3-9413-a543c5c7fd96,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,"Day 20 - Q19: According to Hooke's law, stress is proportional to:",Strain,Elastic limit,Force,Young's Modulus,A,Stress = E * Strain within elastic limits.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
3ebb7eaa-88c5-45a4-b133-fdec9c8bd701,e81d77a0-0001-4c12-a167-9bf461d3fa01,20,Day 20 - Q20: Viscosity of a liquid generally _____ with temperature increase.,Decreases,Increases,Remains constant,First increases then decreases,A,Liquid viscosity decreases with higher temperature due to weaker cohesive forces.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
576d8713-174a-42c0-9462-8c0ff77ade91,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q1: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9d25c5ac-887a-4254-82a2-a9accec9374a,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q2: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
41824ee2-a757-4309-8abe-b97b7144557c,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q3: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
66077b40-e23b-464a-aa4b-86e1c677a00f,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q4: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ae0d27b4-6b67-4cc8-9f59-91fdd3a5630f,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q5: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7e97c1a0-d3ea-4782-bf3a-4008ee066bb8,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q6: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9884eb10-6951-44d0-a0ba-5f8875691342,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q7: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1363ca69-894d-426b-b11c-09f5e03f74f0,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q8: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2e59b425-53d5-4dae-bc3b-20d4e44e4cc3,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q9: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ff6ffda0-91a5-4f34-81fb-bc63fd642d7e,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,"Day 1 - Q10: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
911cd2ad-ab48-4919-9800-13d6e186f662,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q11: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d92eecae-a1e4-4ed0-992b-6b6e9aae0d9a,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q12: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2d2bbf36-8ab2-4598-ae63-ae8f9a5304e7,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q13: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2b181ec5-70a4-48d0-92bb-81c3cb15e5c1,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q14: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
442ca453-8dd4-46c7-8446-c5ee074e921c,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q15: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
16689d86-3f15-47c8-8434-acce7dfb18d3,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q16: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
79b26ca3-a1f9-4bd8-877c-1313516bffc2,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q17: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
fdd56c2b-8fc2-4144-a9af-fdd7631455bc,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q18: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4f96b1f8-2ede-412c-9b05-0cac28b6c604,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,Day 1 - Q19: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
32993227-4837-40e9-be1d-22f03fd9db97,e81d77a0-0002-4c12-a167-9bf461d3fa02,1,"Day 1 - Q20: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
c830b40e-9cd4-4b4c-9b92-1a64fd88aba5,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q1: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ab137340-fe4d-41d2-9101-1485afdd25f6,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q2: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e394b840-5d7a-4bc6-9aaa-20a329637eef,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q3: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
935a75ce-9ca1-4e28-a0fc-d8ba399e489a,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q4: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
6e41c829-106b-4590-a79d-4f145aad8358,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q5: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e98998aa-9759-47d5-962c-9ae345b533cd,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q6: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
59d80b41-966b-426c-bf69-7c0410604e01,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q7: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7e08d8d5-ebbc-4f9b-b644-9638862fae0d,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q8: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
6bb40b5e-1dd9-4f0f-883a-7d21ee6d82b7,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q9: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
446ef8d8-45e5-424b-af7b-965652e2c65e,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,"Day 2 - Q10: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
b10079c1-bdcc-45f9-9120-fc3b18d6bb28,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q11: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
811b61fe-33b7-4dac-845f-0b27725b74ee,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q12: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e4f5bcac-200b-423b-8b1a-98f425e5b746,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q13: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1f9980ee-ea81-4401-aaf9-4e24fb85f3b5,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q14: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2c41f1d2-81be-4cd0-9178-5fc040f28284,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q15: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8a9a4007-6e86-4775-8134-94fa2b583283,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q16: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
9da5b9e4-2d40-46e8-a630-faa21cf3f381,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q17: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
41aa9ab8-9ad4-4cef-bfbf-d0de206adb97,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q18: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
372617bd-225b-4b45-a32a-04f613f94f60,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,Day 2 - Q19: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
1132f672-173d-4f0e-8a40-76b4e72bc533,e81d77a0-0002-4c12-a167-9bf461d3fa02,2,"Day 2 - Q20: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
81fdc40a-5348-4db3-a477-de2adfab913c,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q1: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2ef62da3-7361-46d9-b659-ae236179e152,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q2: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
f4e85ad1-3198-471d-895a-2f2d844699e0,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q3: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
cc420ff2-2edd-4c29-9346-82798f0f5052,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q4: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8c30cc0a-cfac-4fb2-95f9-01d388533e0c,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q5: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
e8ec823a-0661-48de-90d8-c6299d89c601,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q6: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
77fd4a2e-8806-4374-8dbb-73c1f8f4e51e,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q7: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8b712bba-c36f-4aa1-8c04-38f98f956c5f,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q8: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
5d22621e-0c25-4883-8b06-22d5361dd698,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q9: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7ac0324f-5c02-4d14-a01c-66ca3ed3cb5a,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,"Day 3 - Q10: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
73cd444d-be6e-465c-b538-c7d4b49801a5,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q11: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
7568323f-f2d0-4d3d-9c8b-87c8c1ef6938,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q12: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
4489e16b-bf0b-47b2-87f0-bdc72ec34438,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q13: The electric field inside a perfectly conducting sphere is:,Zero,Maximum,Infinite,Depends on charge,A,"Charges reside on the outer surface of a conductor, so interior field is zero.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
bcb1e0d3-141f-469d-8ccd-6a60dd120e1e,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q14: Drift velocity of electrons is directly proportional to:,Electric field,Length of conductor,Area of cross-section,Resistance,A,"vd = e*E*tau/m, so vd is proportional to E.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
a152894f-a6a9-4119-85a5-cbc44ec483ec,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q15: The magnetic force on a charge q moving with velocity v in field B is:,q(v x B),q(v . B),v(q x B),B(q x v),A,F = q * (v x B).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
2f04ed16-2a5a-49c6-90d1-d72c066a0aa5,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q16: What is the relation between power factor and phase angle phi?,cos(phi),sin(phi),tan(phi),cot(phi),A,Power factor is defined as cos(phi) = R/Z.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
29304d14-b1c5-48ad-8800-b22bd7845a06,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q17: Which electromagnetic wave has the shortest wavelength?,Gamma rays,X-rays,UV rays,Radio waves,A,Gamma rays have highest frequency and shortest wavelength in the EM spectrum.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
ece42940-815e-4dd9-9203-9535cbce6859,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q18: A convex lens behaves as a diverging lens when placed in a medium of refractive index:,Greater than lens index,Less than lens index,Equal to lens index,Zero,A,Focal length changes sign if medium refractive index is greater than lens index.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
365d2061-764b-41f3-8e47-ab88ed84c9fb,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,Day 3 - Q19: The threshold frequency depends on:,Nature of metal surface,Intensity of light,Frequency of light,Velocity of electrons,A,Work function and threshold frequency are characteristic properties of the metal.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
8670058f-19fd-47d3-96bd-952e33345b37,e81d77a0-0002-4c12-a167-9bf461d3fa02,3,"Day 3 - Q20: In a p-type semiconductor, the majority charge carriers are:",Holes,Electrons,Protons,Neutrons,A,"P-type has trivalent impurities, creating excess holes.",medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
d1884029-0e2e-43b4-b83a-eb874e43b993,e81d77a0-0002-4c12-a167-9bf461d3fa02,4,Day 4 - Q1: The force between two point charges is governed by:,Coulomb's Law,Ohm's Law,Ampere's Law,Faraday's Law,A,F = k*q1*q2/r^2 is Coulomb's Law.,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
830ea0f9-f97a-412a-b3bd-e74c087b463c,e81d77a0-0002-4c12-a167-9bf461d3fa02,4,Day 4 - Q2: What is the SI unit of capacitance?,Farad,Henry,Tesla,Ohm,A,Capacitance C = Q/V. Unit is Farad (F).,medium,1,True,False,2026-06-12 10:45:17+00,2026-06-12 10:45:17+00,,
